Date,Open,High,Low,Close,Volume
12/3/2019 16:00:00,53.29,57.59,53.01,57.37,1402740
12/4/2019 16:00:00,56.61,57,54.3,54.98,1607973
12/5/2019 16:00:00,55,55.21,51.61,52.95,3557577
12/6/2019 16:00:00,54,55.1,50.5,50.89,8033750
12/9/2019 16:00:00,49.14,50.96,48.41,49,13807012
12/10/2019 16:00:00,49.92,50.02,47.22,47.55,5760528
12/11/2019 16:00:00,47.01,48.8,46.33,47.73,9367919
12/12/2019 16:00:00,47.95,48.5,46.32,47.3,5712136
12/13/2019 16:00:00,47.5,49.86,46.7,49.41,6366544
12/16/2019 16:00:00,50,50.11,48.15,49.45,5035127
12/17/2019 16:00:00,49.34,49.44,47.52,48.39,4745321
12/18/2019 16:00:00,48.96,50.3,48.6,50.14,5660591
12/19/2019 16:00:00,50.45,50.45,49.2,49.47,3047153
12/20/2019 16:00:00,49.91,50,48.58,49.49,3120594
12/23/2019 16:00:00,49.25,49.3,47.61,47.85,4589110
12/24/2019 13:00:00,48,48.72,47.15,47.75,1508382
12/26/2019 16:00:00,48.41,50.06,48.09,50.03,4779941
12/27/2019 16:00:00,50.3,50.38,48.2,48.92,3510623
12/30/2019 16:00:00,50,50.56,48.39,50.03,5709659
12/31/2019 16:00:00,49.34,50.34,48.9,49.87,3290695
1/2/2020 16:00:00,50.03,50.75,49.25,49.44,4427985
1/3/2020 16:00:00,48.92,51.99,48.79,50.75,11256554
1/6/2020 16:00:00,51.85,56.17,51.03,55.11,21771072
1/7/2020 16:00:00,54.55,56.5,54.5,54.75,12638949
1/8/2020 16:00:00,54.2,55.86,53.3,55.66,7526569
1/9/2020 16:00:00,56.95,57.25,55.1,55.94,6521874
1/10/2020 16:00:00,56.49,58.3,56,57.2,8155289
1/13/2020 16:00:00,57.36,59.74,57,58.97,7045548
1/14/2020 16:00:00,59.23,60.66,57.5,59.24,7789240
1/15/2020 16:00:00,59.23,61.97,59.23,60.25,7973345
1/16/2020 16:00:00,61.5,62.75,61,62.24,6164623
1/17/2020 16:00:00,63.05,63.7,62.06,63.45,6255850
1/21/2020 16:00:00,63.02,63.39,61.26,62.24,6086676
1/22/2020 16:00:00,63,64.04,62.3,62.57,4257778
1/23/2020 16:00:00,62.57,62.66,60.71,61.55,4071701
1/24/2020 16:00:00,62,63.05,57.84,59.25,6580248
1/27/2020 16:00:00,56.58,58.16,55.31,58.06,4425855
1/28/2020 16:00:00,58.66,59.64,58.13,59.07,3073983
1/29/2020 16:00:00,60,61.78,59.74,60.26,3483081
1/30/2020 16:00:00,60,62.56,58.94,62.45,4162821
1/31/2020 16:00:00,62.5,63,60.25,61.09,4062159
