Date,Close
5/24/2018 16:00:00,13.83
5/25/2018 16:00:00,14.2
5/29/2018 16:00:00,13.03
5/30/2018 16:00:00,14.25
5/31/2018 16:00:00,14.03
6/1/2018 16:00:00,14.43
6/4/2018 16:00:00,15.21
6/5/2018 16:00:00,15.39
6/6/2018 16:00:00,15.98
6/7/2018 16:00:00,15.64
6/8/2018 16:00:00,15.64
6/11/2018 16:00:00,16.33
6/12/2018 16:00:00,17.7
6/13/2018 16:00:00,17.76
6/14/2018 16:00:00,18.86
6/15/2018 16:00:00,19.91
6/18/2018 16:00:00,19.64
6/19/2018 16:00:00,19.62
6/20/2018 16:00:00,20.68
6/21/2018 16:00:00,20.31
6/22/2018 16:00:00,23.15
6/25/2018 16:00:00,23.54
6/26/2018 16:00:00,23.64
6/27/2018 16:00:00,22.61
6/28/2018 16:00:00,22.39
6/29/2018 16:00:00,22.02
7/2/2018 16:00:00,21.4
7/3/2018 13:00:00,21.99
7/5/2018 16:00:00,23.14
7/6/2018 16:00:00,23.05
7/9/2018 16:00:00,22.91
7/10/2018 16:00:00,22.88
7/11/2018 16:00:00,24.32
7/12/2018 16:00:00,25.45
7/13/2018 16:00:00,25.89
7/16/2018 16:00:00,26.93
7/17/2018 16:00:00,27
7/18/2018 16:00:00,26.14
7/19/2018 16:00:00,26.61
7/20/2018 16:00:00,26.89
7/23/2018 16:00:00,28.13
7/24/2018 16:00:00,26.51
7/25/2018 16:00:00,27.46
7/26/2018 16:00:00,26.96
7/27/2018 16:00:00,25.6
7/30/2018 16:00:00,24.84
7/31/2018 16:00:00,27.56
8/1/2018 16:00:00,28.57
8/2/2018 16:00:00,31.39
8/3/2018 16:00:00,33.03
8/6/2018 16:00:00,32.33
8/7/2018 16:00:00,30.75
8/8/2018 16:00:00,30.3
8/9/2018 16:00:00,31.44
8/10/2018 16:00:00,30.9
8/13/2018 16:00:00,31.69
8/14/2018 16:00:00,33.51
8/15/2018 16:00:00,33.03
8/16/2018 16:00:00,33.91
8/17/2018 16:00:00,33.88
8/20/2018 16:00:00,35.96
8/21/2018 16:00:00,35.93
8/22/2018 16:00:00,38.04
8/23/2018 16:00:00,38.61
8/24/2018 16:00:00,38.37
8/27/2018 16:00:00,41.4
8/28/2018 16:00:00,40.59
8/29/2018 16:00:00,40.93
8/30/2018 16:00:00,44.05
8/31/2018 16:00:00,45.69
9/4/2018 16:00:00,46.57
9/5/2018 16:00:00,44.64
9/6/2018 16:00:00,44.22
9/7/2018 16:00:00,45.18
9/10/2018 16:00:00,46
9/11/2018 16:00:00,46.59
9/12/2018 16:00:00,48.62
9/13/2018 16:00:00,51.17
9/14/2018 16:00:00,47.63
9/17/2018 16:00:00,40.18
9/18/2018 16:00:00,42.36
9/19/2018 16:00:00,39.95
9/20/2018 16:00:00,43.18
9/21/2018 16:00:00,43.62
9/24/2018 16:00:00,44.53
9/25/2018 16:00:00,47.84
9/26/2018 16:00:00,46.27
9/27/2018 16:00:00,42.79
9/28/2018 16:00:00,42.84
10/1/2018 16:00:00,38.57
10/2/2018 16:00:00,35.64
10/3/2018 16:00:00,35.83
10/4/2018 16:00:00,35.03
10/5/2018 16:00:00,36.85
10/8/2018 16:00:00,34.72
10/9/2018 16:00:00,34.97
10/10/2018 16:00:00,32.78
10/11/2018 16:00:00,34.34
10/12/2018 16:00:00,36.13
10/15/2018 16:00:00,36.27
10/16/2018 16:00:00,38.77
10/17/2018 16:00:00,40.19
10/18/2018 16:00:00,38.59
10/19/2018 16:00:00,36.12
10/22/2018 16:00:00,36.51
10/23/2018 16:00:00,36.49
10/24/2018 16:00:00,34.02
10/25/2018 16:00:00,34.85
10/26/2018 16:00:00,33.36
10/29/2018 16:00:00,33.52
10/30/2018 16:00:00,34.69
10/31/2018 16:00:00,37.61
11/1/2018 16:00:00,40.65
11/2/2018 16:00:00,39.99
11/5/2018 16:00:00,37.88
11/6/2018 16:00:00,36.8
11/7/2018 16:00:00,39.56
11/8/2018 16:00:00,39.09
11/9/2018 16:00:00,37.19
11/12/2018 16:00:00,32.71
11/13/2018 16:00:00,32
11/14/2018 16:00:00,31.35
11/15/2018 16:00:00,33.12
11/16/2018 16:00:00,33.49
11/19/2018 16:00:00,30.04
11/20/2018 16:00:00,28.45
11/21/2018 16:00:00,32.63
11/23/2018 13:00:00,32.1
11/26/2018 16:00:00,33.83
11/27/2018 16:00:00,33.29
11/28/2018 16:00:00,35.6
11/29/2018 16:00:00,36.79
11/30/2018 16:00:00,36.82
12/3/2018 16:00:00,38.28
12/4/2018 16:00:00,35.25
12/6/2018 16:00:00,35.12
12/7/2018 16:00:00,33.49
12/10/2018 16:00:00,35.18
12/11/2018 16:00:00,36.45
12/12/2018 16:00:00,37.14
12/13/2018 16:00:00,36.07
12/14/2018 16:00:00,35.35
12/17/2018 16:00:00,33.47
12/18/2018 16:00:00,34.06
12/19/2018 16:00:00,32.78
12/20/2018 16:00:00,31.61
12/21/2018 16:00:00,31.52
12/24/2018 13:00:00,32.11
12/26/2018 16:00:00,36.47
12/27/2018 16:00:00,35.83
12/28/2018 16:00:00,37.31
12/31/2018 16:00:00,37.97
1/2/2019 16:00:00,34
1/3/2019 16:00:00,32.25
1/4/2019 16:00:00,34.71
1/7/2019 16:00:00,36.89
1/8/2019 16:00:00,40
1/9/2019 16:00:00,40.64
1/10/2019 16:00:00,42.2
1/11/2019 16:00:00,42.5
1/14/2019 16:00:00,41.22
1/15/2019 16:00:00,43.02
1/16/2019 16:00:00,43.96
1/17/2019 16:00:00,44.3
1/18/2019 16:00:00,43.55
1/22/2019 16:00:00,42.41
1/23/2019 16:00:00,42.17
1/24/2019 16:00:00,43.82
1/25/2019 16:00:00,44.43
1/28/2019 16:00:00,42.4
1/29/2019 16:00:00,41.45
1/30/2019 16:00:00,43.24
1/31/2019 16:00:00,43.48
2/1/2019 16:00:00,42.49
2/4/2019 16:00:00,42.96
2/5/2019 16:00:00,43.51
2/6/2019 16:00:00,42
2/7/2019 16:00:00,41.71
2/8/2019 16:00:00,42.29
2/11/2019 16:00:00,44.37
2/12/2019 16:00:00,46.45
2/13/2019 16:00:00,46.22
2/14/2019 16:00:00,49.28
2/15/2019 16:00:00,51.5
2/19/2019 16:00:00,50.22
2/20/2019 16:00:00,49
2/21/2019 16:00:00,49.07
2/22/2019 16:00:00,48.32
2/25/2019 16:00:00,48.36
2/26/2019 16:00:00,49.41
2/27/2019 16:00:00,61.86
2/28/2019 16:00:00,65.57
3/1/2019 16:00:00,69.24
3/4/2019 16:00:00,64.47
3/5/2019 16:00:00,67.06
3/6/2019 16:00:00,63.38
3/7/2019 16:00:00,61.78
3/8/2019 16:00:00,64.52
3/11/2019 16:00:00,65.28
3/12/2019 16:00:00,69.23
3/13/2019 16:00:00,71.42
3/14/2019 16:00:00,71.97
3/15/2019 16:00:00,73.15
3/18/2019 16:00:00,71.31
3/19/2019 16:00:00,71.95
3/20/2019 16:00:00,71.68
3/21/2019 16:00:00,73.56
3/22/2019 16:00:00,68.76
3/25/2019 16:00:00,69.14
3/26/2019 16:00:00,68.86
3/27/2019 16:00:00,63
3/28/2019 16:00:00,63.76
3/29/2019 16:00:00,63.5
4/1/2019 16:00:00,59.87
4/2/2019 16:00:00,62.85
4/3/2019 16:00:00,61.95
4/4/2019 16:00:00,62.37
4/5/2019 16:00:00,63.32
4/8/2019 16:00:00,61.99
4/9/2019 16:00:00,64.15
4/10/2019 16:00:00,64.57
4/11/2019 16:00:00,64.5
4/12/2019 16:00:00,62.79
4/15/2019 16:00:00,61.62
4/16/2019 16:00:00,61.4
4/17/2019 16:00:00,55.31
4/18/2019 16:00:00,54.41
4/22/2019 16:00:00,56.76
4/23/2019 16:00:00,58.58
4/24/2019 16:00:00,59.85
4/25/2019 16:00:00,60.16
4/26/2019 16:00:00,63.49
4/29/2019 16:00:00,63.34
4/30/2019 16:00:00,61.41
5/1/2019 16:00:00,59.64
5/2/2019 16:00:00,62.76
