Date,Close
9/12/2018 16:00:00,6.6
9/13/2018 16:00:00,11.6
9/14/2018 16:00:00,9.9
9/17/2018 16:00:00,8.5
9/18/2018 16:00:00,7.68
9/19/2018 16:00:00,8.5
9/20/2018 16:00:00,8.78
9/21/2018 16:00:00,8.59
9/24/2018 16:00:00,7.87
9/25/2018 16:00:00,7.58
9/26/2018 16:00:00,7.5
9/27/2018 16:00:00,7.01
9/28/2018 16:00:00,6.98
10/1/2018 16:00:00,6.6
10/2/2018 16:00:00,5.93
10/3/2018 16:00:00,6.3
10/4/2018 16:00:00,6.25
10/5/2018 16:00:00,6.26
10/8/2018 16:00:00,6.04
10/9/2018 16:00:00,7.39
10/10/2018 16:00:00,7.75
10/11/2018 16:00:00,7.18
10/12/2018 16:00:00,7.46
10/15/2018 16:00:00,7.82
10/16/2018 16:00:00,8.04
10/17/2018 16:00:00,7.77
10/18/2018 16:00:00,7.5
10/19/2018 16:00:00,7.32
10/22/2018 16:00:00,7.03
10/23/2018 16:00:00,6.81
10/24/2018 16:00:00,6.17
10/25/2018 16:00:00,6.45
10/26/2018 16:00:00,6.35
10/29/2018 16:00:00,6.19
10/30/2018 16:00:00,5.95
10/31/2018 16:00:00,5.9
11/1/2018 16:00:00,6.62
11/2/2018 16:00:00,6.49
11/5/2018 16:00:00,6.68
11/6/2018 16:00:00,6.4
11/7/2018 16:00:00,6.74
11/8/2018 16:00:00,6.69
11/9/2018 16:00:00,6.77
11/12/2018 16:00:00,6.65
11/13/2018 16:00:00,6.78
11/14/2018 16:00:00,7.1
11/15/2018 16:00:00,7.34
11/16/2018 16:00:00,7.19
11/19/2018 16:00:00,7.84
11/20/2018 16:00:00,7.67
11/21/2018 16:00:00,7.71
11/23/2018 13:00:00,7.46
11/26/2018 16:00:00,7.37
11/27/2018 16:00:00,7.48
11/28/2018 16:00:00,8.12
11/29/2018 16:00:00,7.79
11/30/2018 16:00:00,7.71
12/3/2018 16:00:00,7.58
12/4/2018 16:00:00,7.08
12/6/2018 16:00:00,7.37
12/7/2018 16:00:00,6.99
12/10/2018 16:00:00,7.03
