Date,Close
5/24/2018 16:00:00,5.18
5/25/2018 16:00:00,5.03
5/29/2018 16:00:00,5.08
5/30/2018 16:00:00,5.11
5/31/2018 16:00:00,5.17
6/1/2018 16:00:00,5.11
6/4/2018 16:00:00,5.22
6/5/2018 16:00:00,5.26
6/6/2018 16:00:00,5.45
6/7/2018 16:00:00,5.54
6/8/2018 16:00:00,5.42
6/11/2018 16:00:00,5.3
6/12/2018 16:00:00,5.39
6/13/2018 16:00:00,5.33
6/14/2018 16:00:00,5.42
6/15/2018 16:00:00,5.43
6/18/2018 16:00:00,5.37
6/19/2018 16:00:00,5.5
6/20/2018 16:00:00,5.6
6/21/2018 16:00:00,5.5
6/22/2018 16:00:00,5.59
6/25/2018 16:00:00,5.68
6/26/2018 16:00:00,6.19
6/27/2018 16:00:00,6.38
6/28/2018 16:00:00,6.46
6/29/2018 16:00:00,6.39
7/2/2018 16:00:00,6.47
7/3/2018 13:00:00,6.23
7/5/2018 16:00:00,6.12
7/6/2018 16:00:00,6.29
7/9/2018 16:00:00,6.63
7/10/2018 16:00:00,6.63
7/11/2018 16:00:00,6.66
7/12/2018 16:00:00,6.8
7/13/2018 16:00:00,6.71
7/16/2018 16:00:00,6.71
7/17/2018 16:00:00,6.77
7/18/2018 16:00:00,6.67
7/19/2018 16:00:00,6.63
7/20/2018 16:00:00,6.6
7/23/2018 16:00:00,6.72
7/24/2018 16:00:00,6.71
7/25/2018 16:00:00,6.87
7/26/2018 16:00:00,6.92
7/27/2018 16:00:00,6.78
7/30/2018 16:00:00,6.64
7/31/2018 16:00:00,6.87
8/1/2018 16:00:00,6.96
8/2/2018 16:00:00,6.94
8/3/2018 16:00:00,6.87
8/6/2018 16:00:00,6.78
8/7/2018 16:00:00,7.23
8/8/2018 16:00:00,7.62
8/9/2018 16:00:00,7.84
8/10/2018 16:00:00,7.73
8/13/2018 16:00:00,7.67
8/14/2018 16:00:00,7.82
8/15/2018 16:00:00,7.43
8/16/2018 16:00:00,7.5
8/17/2018 16:00:00,6.56
8/20/2018 16:00:00,6.79
8/21/2018 16:00:00,7.11
8/22/2018 16:00:00,7.48
8/23/2018 16:00:00,7.6
