Date,Close
5/24/2018 16:00:00,100.18
5/25/2018 16:00:00,100.31
5/29/2018 16:00:00,101.1
5/30/2018 16:00:00,101.83
5/31/2018 16:00:00,100.25
6/1/2018 16:00:00,100.25
6/4/2018 16:00:00,100.12
6/5/2018 16:00:00,100.21
6/6/2018 16:00:00,100.83
6/7/2018 16:00:00,101.16
6/8/2018 16:00:00,102.49
6/11/2018 16:00:00,103.21
6/12/2018 16:00:00,104.48
6/13/2018 16:00:00,105.27
6/14/2018 16:00:00,105.13
6/15/2018 16:00:00,107.61
6/18/2018 16:00:00,105.38
6/19/2018 16:00:00,105.96
6/20/2018 16:00:00,105.81
6/21/2018 16:00:00,107.24
6/22/2018 16:00:00,108.37
6/25/2018 16:00:00,108.99
6/26/2018 16:00:00,108.05
6/27/2018 16:00:00,108.27
6/28/2018 16:00:00,108.68
6/29/2018 16:00:00,108.87
7/2/2018 16:00:00,109.53
7/3/2018 13:00:00,108.8
7/5/2018 16:00:00,109.55
7/6/2018 16:00:00,109.56
7/9/2018 16:00:00,107.76
7/10/2018 16:00:00,112.89
7/11/2018 16:00:00,112.54
7/12/2018 16:00:00,111.53
7/13/2018 16:00:00,112.69
7/16/2018 16:00:00,112.96
7/17/2018 16:00:00,114.88
7/18/2018 16:00:00,114.83
7/19/2018 16:00:00,115.77
7/20/2018 16:00:00,116.01
7/23/2018 16:00:00,114.39
7/24/2018 16:00:00,114.74
7/25/2018 16:00:00,115.21
7/26/2018 16:00:00,115
7/27/2018 16:00:00,114.28
7/30/2018 16:00:00,114.18
7/31/2018 16:00:00,115
8/1/2018 16:00:00,113.61
8/2/2018 16:00:00,114.69
8/3/2018 16:00:00,116.3
8/6/2018 16:00:00,117.38
8/7/2018 16:00:00,114.22
8/8/2018 16:00:00,113.49
8/9/2018 16:00:00,113.7
8/10/2018 16:00:00,112.87
8/13/2018 16:00:00,113.02
8/14/2018 16:00:00,113.1
8/15/2018 16:00:00,113.45
8/16/2018 16:00:00,114.25
8/17/2018 16:00:00,114.96
8/20/2018 16:00:00,114.84
8/21/2018 16:00:00,113.72
8/22/2018 16:00:00,112.24
8/23/2018 16:00:00,111.93
8/24/2018 16:00:00,112.15
8/27/2018 16:00:00,112.41
8/28/2018 16:00:00,111.17
8/29/2018 16:00:00,112.05
8/30/2018 16:00:00,111.96
8/31/2018 16:00:00,112.01
9/4/2018 16:00:00,111
9/5/2018 16:00:00,113.12
9/6/2018 16:00:00,113.5
9/7/2018 16:00:00,112.74
9/10/2018 16:00:00,113.57
9/11/2018 16:00:00,113.33
