Date,Close
12/16/2020 16:00:00,29.47
12/17/2020 16:00:00,35.77
12/18/2020 16:00:00,44.09
12/21/2020 16:00:00,41.1
12/22/2020 16:00:00,47.84
12/23/2020 16:00:00,46.32
12/24/2020 13:00:00,43.96
12/28/2020 16:00:00,42.63
12/29/2020 16:00:00,40.75
12/30/2020 16:00:00,38.87
12/31/2020 16:00:00,40.75
1/4/2021 16:00:00,43.99
1/5/2021 16:00:00,48.37
1/6/2021 16:00:00,52.14
1/7/2021 16:00:00,55.39
1/8/2021 16:00:00,52.73
1/11/2021 16:00:00,54.71
1/12/2021 16:00:00,62.48
1/13/2021 16:00:00,57.88
1/14/2021 16:00:00,60.64
1/15/2021 16:00:00,56
1/19/2021 16:00:00,54.28
1/20/2021 16:00:00,55.22
1/21/2021 16:00:00,63.77
1/22/2021 16:00:00,64.47
1/25/2021 16:00:00,67.36
1/26/2021 16:00:00,64.45
1/27/2021 16:00:00,64.7
1/28/2021 16:00:00,65.15
1/29/2021 16:00:00,62.19
2/1/2021 16:00:00,70.25
2/2/2021 16:00:00,75.47
2/3/2021 16:00:00,79.75
2/4/2021 16:00:00,75.75
2/5/2021 16:00:00,75.24
2/8/2021 16:00:00,76
2/9/2021 16:00:00,80.25
2/10/2021 16:00:00,91.04
2/11/2021 16:00:00,95.13
2/12/2021 16:00:00,102.18
2/16/2021 16:00:00,92.28
2/17/2021 16:00:00,87.24
2/18/2021 16:00:00,82.32
2/19/2021 16:00:00,89.73
2/22/2021 16:00:00,77.01
2/23/2021 16:00:00,73.06
2/24/2021 16:00:00,74.51
2/25/2021 16:00:00,68.52
2/26/2021 16:00:00,65.64
3/1/2021 16:00:00,66.65
3/2/2021 16:00:00,60.36
3/3/2021 16:00:00,57.58
3/4/2021 16:00:00,54.92
3/5/2021 16:00:00,51.16
3/8/2021 16:00:00,46.87
3/9/2021 16:00:00,53.24
3/10/2021 16:00:00,52.99
3/11/2021 16:00:00,59.24
3/12/2021 16:00:00,58
3/15/2021 16:00:00,62.93
3/16/2021 16:00:00,60.05
3/17/2021 16:00:00,60.79
3/18/2021 16:00:00,115.09
3/19/2021 16:00:00,125.28
3/22/2021 16:00:00,164.87
3/23/2021 16:00:00,118.48
3/24/2021 16:00:00,112.28
3/25/2021 16:00:00,123.73
3/26/2021 16:00:00,142.95
3/29/2021 16:00:00,134.49
3/30/2021 16:00:00,129.28
3/31/2021 16:00:00,128.86
4/1/2021 16:00:00,144.28
4/5/2021 16:00:00,140.52
4/6/2021 16:00:00,144.3
4/7/2021 16:00:00,126.07
4/8/2021 16:00:00,123.33
4/9/2021 16:00:00,127.29
4/12/2021 16:00:00,112.46
4/13/2021 16:00:00,110.46
4/14/2021 16:00:00,104.51
4/15/2021 16:00:00,110.4
4/16/2021 16:00:00,104.65
4/19/2021 16:00:00,97.55
4/20/2021 16:00:00,91.79
4/21/2021 16:00:00,100.61
4/22/2021 16:00:00,101.44
4/23/2021 16:00:00,107.38
4/26/2021 16:00:00,111.24
4/27/2021 16:00:00,116.33
4/28/2021 16:00:00,113.75
4/29/2021 16:00:00,108.56
4/30/2021 16:00:00,109.02
5/3/2021 16:00:00,114.2
5/4/2021 16:00:00,107.36
5/5/2021 16:00:00,98.19
5/6/2021 16:00:00,92.04
5/7/2021 16:00:00,95.97
5/10/2021 16:00:00,88.21
5/11/2021 16:00:00,89.44
5/12/2021 16:00:00,91.82
5/13/2021 16:00:00,84.05
5/14/2021 16:00:00,103.36
5/17/2021 16:00:00,115
5/18/2021 16:00:00,119.49
5/19/2021 16:00:00,132.91
5/20/2021 16:00:00,139.08
5/21/2021 16:00:00,153.85
