Date,Close
5/24/2018 16:00:00,21.59
5/25/2018 16:00:00,21.39
5/29/2018 16:00:00,21.66
5/30/2018 16:00:00,21.81
5/31/2018 16:00:00,21.22
6/1/2018 16:00:00,20.9
6/4/2018 16:00:00,21.14
6/5/2018 16:00:00,21.7
6/6/2018 16:00:00,21.9
6/7/2018 16:00:00,21.24
6/8/2018 16:00:00,21.52
6/11/2018 16:00:00,21.62
6/12/2018 16:00:00,21.78
6/13/2018 16:00:00,21.68
6/14/2018 16:00:00,21.78
6/15/2018 16:00:00,22.3
6/18/2018 16:00:00,22.56
6/19/2018 16:00:00,22.54
6/20/2018 16:00:00,22.12
6/21/2018 16:00:00,22.57
6/22/2018 16:00:00,21.99
6/25/2018 16:00:00,21.93
6/26/2018 16:00:00,21.63
6/27/2018 16:00:00,20.64
6/28/2018 16:00:00,20.28
6/29/2018 16:00:00,20.1
7/2/2018 16:00:00,19.65
7/3/2018 13:00:00,19.46
7/5/2018 16:00:00,19.44
7/6/2018 16:00:00,19.54
7/9/2018 16:00:00,19.77
7/10/2018 16:00:00,19.97
7/11/2018 16:00:00,20.38
7/12/2018 16:00:00,20.8
7/13/2018 16:00:00,21.07
7/16/2018 16:00:00,20.71
7/17/2018 16:00:00,20.78
7/18/2018 16:00:00,21.25
7/19/2018 16:00:00,21.54
7/20/2018 16:00:00,21.42
7/23/2018 16:00:00,21.34
7/24/2018 16:00:00,20.44
7/25/2018 16:00:00,20.14
7/26/2018 16:00:00,19.98
7/27/2018 16:00:00,19.55
7/30/2018 16:00:00,19.51
7/31/2018 16:00:00,19.34
8/1/2018 16:00:00,18.4
8/2/2018 16:00:00,18.6
8/3/2018 16:00:00,18.13
8/6/2018 16:00:00,18.43
8/7/2018 16:00:00,18.44
8/8/2018 16:00:00,18.46
8/9/2018 16:00:00,18.68
8/10/2018 16:00:00,18.23
8/13/2018 16:00:00,18.13
8/14/2018 16:00:00,18.73
8/15/2018 16:00:00,19.03
8/16/2018 16:00:00,19.1
8/17/2018 16:00:00,19.48
8/20/2018 16:00:00,19.36
8/21/2018 16:00:00,19.19
8/22/2018 16:00:00,19.24
8/23/2018 16:00:00,19.2
8/24/2018 16:00:00,19.1
8/27/2018 16:00:00,18.97
8/28/2018 16:00:00,19.26
8/29/2018 16:00:00,19.34
8/30/2018 16:00:00,18.92
8/31/2018 16:00:00,19.3
9/4/2018 16:00:00,18.86
9/5/2018 16:00:00,19.32
9/6/2018 16:00:00,19.28
9/7/2018 16:00:00,19.7
9/10/2018 16:00:00,19.14
9/11/2018 16:00:00,18.71
9/12/2018 16:00:00,18.58
