Date,Close
5/24/2018 16:00:00,16.79
5/25/2018 16:00:00,17.28
5/29/2018 16:00:00,17.35
5/30/2018 16:00:00,17.84
5/31/2018 16:00:00,17.84
6/1/2018 16:00:00,18.26
6/4/2018 16:00:00,18.13
6/5/2018 16:00:00,18.61
6/6/2018 16:00:00,18.45
6/7/2018 16:00:00,18.54
6/8/2018 16:00:00,19.09
6/11/2018 16:00:00,18.81
6/12/2018 16:00:00,19.34
6/13/2018 16:00:00,18.67
6/14/2018 16:00:00,18.84
6/15/2018 16:00:00,18.66
6/18/2018 16:00:00,19.04
6/19/2018 16:00:00,19.09
6/20/2018 16:00:00,19.12
6/21/2018 16:00:00,18.89
6/22/2018 16:00:00,18.01
6/25/2018 16:00:00,17.68
6/26/2018 16:00:00,17.85
6/27/2018 16:00:00,17.94
6/28/2018 16:00:00,17.75
6/29/2018 16:00:00,17.61
7/2/2018 16:00:00,17.36
7/3/2018 13:00:00,17.25
7/5/2018 16:00:00,17.22
7/6/2018 16:00:00,16.74
7/9/2018 16:00:00,16.76
7/10/2018 16:00:00,16.59
7/11/2018 16:00:00,16.99
7/12/2018 16:00:00,16.89
7/13/2018 16:00:00,17.12
7/16/2018 16:00:00,17.03
7/17/2018 16:00:00,17.34
7/18/2018 16:00:00,17.69
7/19/2018 16:00:00,18.06
7/20/2018 16:00:00,17.65
7/23/2018 16:00:00,17.35
7/24/2018 16:00:00,17.13
7/25/2018 16:00:00,18.63
7/26/2018 16:00:00,18.72
7/27/2018 16:00:00,18.08
7/30/2018 16:00:00,17.91
7/31/2018 16:00:00,18.11
8/1/2018 16:00:00,17.71
8/2/2018 16:00:00,17.96
8/3/2018 16:00:00,17.98
8/6/2018 16:00:00,18.12
8/7/2018 16:00:00,17.64
8/8/2018 16:00:00,18.26
8/9/2018 16:00:00,18.96
8/10/2018 16:00:00,18.53
8/13/2018 16:00:00,17.94
8/14/2018 16:00:00,18.64
8/15/2018 16:00:00,18.3
8/16/2018 16:00:00,18.18
8/17/2018 16:00:00,18.67
8/20/2018 16:00:00,19.53
8/21/2018 16:00:00,20.22
8/22/2018 16:00:00,20.47
8/23/2018 16:00:00,20.69
8/24/2018 16:00:00,20.44
8/27/2018 16:00:00,20.14
8/28/2018 16:00:00,20.42
8/29/2018 16:00:00,20.52
8/30/2018 16:00:00,19.82
8/31/2018 16:00:00,20.66
9/4/2018 16:00:00,20.77
9/5/2018 16:00:00,20.43
9/6/2018 16:00:00,20.79
9/7/2018 16:00:00,21.12
9/10/2018 16:00:00,21.34
9/11/2018 16:00:00,20.97
9/12/2018 16:00:00,21.14
9/13/2018 16:00:00,21.31
9/14/2018 16:00:00,21.42
9/17/2018 16:00:00,21.71
9/18/2018 16:00:00,21.88
9/19/2018 16:00:00,21.35
9/20/2018 16:00:00,21.57
9/21/2018 16:00:00,21.52
9/24/2018 16:00:00,21.38
9/25/2018 16:00:00,21.31
9/26/2018 16:00:00,21.26
9/27/2018 16:00:00,21.07
9/28/2018 16:00:00,21.29
10/1/2018 16:00:00,21.03
10/2/2018 16:00:00,19.59
10/3/2018 16:00:00,20.05
10/4/2018 16:00:00,19.28
10/5/2018 16:00:00,19.13
10/8/2018 16:00:00,19.3
10/9/2018 16:00:00,19.43
10/10/2018 16:00:00,18.76
10/11/2018 16:00:00,19.34
10/12/2018 16:00:00,19.94
10/15/2018 16:00:00,19.71
10/16/2018 16:00:00,20.32
10/17/2018 16:00:00,20.15
10/18/2018 16:00:00,19.74
10/19/2018 16:00:00,18.49
10/22/2018 16:00:00,19.8
10/23/2018 16:00:00,19.46
10/24/2018 16:00:00,19.27
10/25/2018 16:00:00,19.59
10/26/2018 16:00:00,19.69
10/29/2018 16:00:00,20.06
10/30/2018 16:00:00,21.2
10/31/2018 16:00:00,20.54
11/1/2018 16:00:00,20.78
11/2/2018 16:00:00,21.07
11/5/2018 16:00:00,21.01
11/6/2018 16:00:00,21.35
11/7/2018 16:00:00,21.44
11/8/2018 16:00:00,27.35
11/9/2018 16:00:00,25.37
11/12/2018 16:00:00,25.51
11/13/2018 16:00:00,26.55
11/14/2018 16:00:00,26.99
11/15/2018 16:00:00,26.87
11/16/2018 16:00:00,27.32
11/19/2018 16:00:00,26.73
11/20/2018 16:00:00,25.06
11/21/2018 16:00:00,25.65
11/23/2018 13:00:00,25.61
11/26/2018 16:00:00,26.49
11/27/2018 16:00:00,26.6
11/28/2018 16:00:00,27.76
11/29/2018 16:00:00,27.09
11/30/2018 16:00:00,27.8
12/3/2018 16:00:00,29.1
12/4/2018 16:00:00,27.3
12/6/2018 16:00:00,26.31
12/7/2018 16:00:00,25
12/10/2018 16:00:00,25.49
12/11/2018 16:00:00,25.73
12/12/2018 16:00:00,25.97
12/13/2018 16:00:00,25.4
12/14/2018 16:00:00,25.39
12/17/2018 16:00:00,25.19
12/18/2018 16:00:00,25.16
12/19/2018 16:00:00,24.96
12/20/2018 16:00:00,24.29
12/21/2018 16:00:00,24.44
12/24/2018 13:00:00,23.93
12/26/2018 16:00:00,26.47
12/27/2018 16:00:00,26.68
12/28/2018 16:00:00,26.64
12/31/2018 16:00:00,25.98
1/2/2019 16:00:00,27.6
1/3/2019 16:00:00,27.07
1/4/2019 16:00:00,27.71
1/7/2019 16:00:00,29.17
1/8/2019 16:00:00,30.12
1/9/2019 16:00:00,31.37
1/10/2019 16:00:00,31.1
1/11/2019 16:00:00,30.96
1/14/2019 16:00:00,29.89
1/15/2019 16:00:00,30.05
1/16/2019 16:00:00,30.53
1/17/2019 16:00:00,30.69
1/18/2019 16:00:00,29.39
1/22/2019 16:00:00,28.74
1/23/2019 16:00:00,28.79
1/24/2019 16:00:00,28.81
1/25/2019 16:00:00,28.9
1/28/2019 16:00:00,28.89
1/29/2019 16:00:00,28.35
1/30/2019 16:00:00,28.49
1/31/2019 16:00:00,28.72
2/1/2019 16:00:00,27.25
2/4/2019 16:00:00,27.6
2/5/2019 16:00:00,27.67
2/6/2019 16:00:00,27.25
2/7/2019 16:00:00,27.04
2/8/2019 16:00:00,27.05
2/11/2019 16:00:00,26.71
2/12/2019 16:00:00,27.09
2/13/2019 16:00:00,27.04
2/14/2019 16:00:00,27.62
2/15/2019 16:00:00,27.86
2/19/2019 16:00:00,28.5
2/20/2019 16:00:00,28.18
2/21/2019 16:00:00,28.1
2/22/2019 16:00:00,28.27
2/25/2019 16:00:00,28.48
2/26/2019 16:00:00,27.83
2/27/2019 16:00:00,28.52
2/28/2019 16:00:00,25.68
3/1/2019 16:00:00,25.12
3/4/2019 16:00:00,24.27
3/5/2019 16:00:00,25.25
3/6/2019 16:00:00,24.94
3/7/2019 16:00:00,25.37
3/8/2019 16:00:00,25.18
3/11/2019 16:00:00,24.96
3/12/2019 16:00:00,24.9
3/13/2019 16:00:00,25.05
3/14/2019 16:00:00,24.83
3/15/2019 16:00:00,24.92
3/18/2019 16:00:00,25.74
3/19/2019 16:00:00,25.79
3/20/2019 16:00:00,25.64
3/21/2019 16:00:00,25.83
3/22/2019 16:00:00,25.1
3/25/2019 16:00:00,25.42
3/26/2019 16:00:00,25.43
3/27/2019 16:00:00,25.54
3/28/2019 16:00:00,26.12
3/29/2019 16:00:00,25.75
4/1/2019 16:00:00,26.81
4/2/2019 16:00:00,26.39
4/3/2019 16:00:00,26.45
4/4/2019 16:00:00,26.52
4/5/2019 16:00:00,26.57
4/8/2019 16:00:00,25.94
4/9/2019 16:00:00,25.91
4/10/2019 16:00:00,26.17
4/11/2019 16:00:00,26.12
4/12/2019 16:00:00,26.54
4/15/2019 16:00:00,26.43
4/16/2019 16:00:00,26.91
4/17/2019 16:00:00,27.51
4/18/2019 16:00:00,27.4
4/22/2019 16:00:00,27.26
4/23/2019 16:00:00,26.57
4/24/2019 16:00:00,27.67
4/25/2019 16:00:00,27.26
4/26/2019 16:00:00,27.54
4/29/2019 16:00:00,28.05
4/30/2019 16:00:00,27.85
5/1/2019 16:00:00,28
5/2/2019 16:00:00,28.19
5/3/2019 16:00:00,29.18
5/6/2019 16:00:00,28.34
5/7/2019 16:00:00,26.94
5/8/2019 16:00:00,24.39
5/9/2019 16:00:00,23.82
5/10/2019 16:00:00,23.23
5/13/2019 16:00:00,22.2
5/14/2019 16:00:00,22.47
5/15/2019 16:00:00,22.08
5/16/2019 16:00:00,22.45
5/17/2019 16:00:00,22.25
5/20/2019 16:00:00,22.33
5/21/2019 16:00:00,22.68
5/22/2019 16:00:00,22.55
5/23/2019 16:00:00,21.83
5/24/2019 16:00:00,22
5/28/2019 16:00:00,19.94
5/29/2019 16:00:00,19.57
5/30/2019 16:00:00,19.6
5/31/2019 16:00:00,19.32
6/3/2019 16:00:00,19.47
6/4/2019 16:00:00,20
6/5/2019 16:00:00,19.39
6/6/2019 16:00:00,19.27
6/7/2019 16:00:00,19.45
6/10/2019 16:00:00,19.24
6/11/2019 16:00:00,19.76
6/12/2019 16:00:00,19.21
6/13/2019 16:00:00,19.09
6/14/2019 16:00:00,18.79
6/17/2019 16:00:00,17.85
6/18/2019 16:00:00,18.32
6/19/2019 16:00:00,17.76
6/20/2019 16:00:00,17.87
6/21/2019 16:00:00,19.36
6/24/2019 16:00:00,19.25
6/25/2019 16:00:00,19.01
6/26/2019 16:00:00,19.5
6/27/2019 16:00:00,19.63
6/28/2019 16:00:00,19.75
7/1/2019 16:00:00,20.42
7/2/2019 16:00:00,20.07
7/3/2019 13:00:00,19.83
7/5/2019 16:00:00,20.33
7/8/2019 16:00:00,20.98
7/9/2019 16:00:00,20.48
7/10/2019 16:00:00,20.55
7/11/2019 16:00:00,20.44
7/12/2019 16:00:00,20.96
7/15/2019 16:00:00,22.4
7/16/2019 16:00:00,22.58
7/17/2019 16:00:00,22.55
7/18/2019 16:00:00,22.35
7/19/2019 16:00:00,23.13
7/22/2019 16:00:00,23.23
7/23/2019 16:00:00,23.39
7/24/2019 16:00:00,23.72
7/25/2019 16:00:00,23.55
7/26/2019 16:00:00,23.67
7/29/2019 16:00:00,23.29
7/30/2019 16:00:00,23.14
7/31/2019 16:00:00,22.85
8/1/2019 16:00:00,24.44
8/2/2019 16:00:00,24.49
8/5/2019 16:00:00,24.08
8/6/2019 16:00:00,24.83
8/7/2019 16:00:00,24.9
8/8/2019 16:00:00,25.29
8/9/2019 16:00:00,24.84
8/12/2019 16:00:00,24.43
8/13/2019 16:00:00,24.47
8/14/2019 16:00:00,23.96
8/15/2019 16:00:00,23.57
8/16/2019 16:00:00,24.27
8/19/2019 16:00:00,24.18
8/20/2019 16:00:00,23.84
8/21/2019 16:00:00,24.41
8/22/2019 16:00:00,24.55
8/23/2019 16:00:00,23.13
8/26/2019 16:00:00,23.34
8/27/2019 16:00:00,22.56
8/28/2019 16:00:00,22.95
8/29/2019 16:00:00,22.9
8/30/2019 16:00:00,22.3
9/3/2019 16:00:00,23.28
9/4/2019 16:00:00,23.89
9/5/2019 16:00:00,24.6
9/6/2019 16:00:00,24.53
9/9/2019 16:00:00,25.74
9/10/2019 16:00:00,26.46
9/11/2019 16:00:00,27.4
9/12/2019 16:00:00,28.05
9/13/2019 16:00:00,28.56
9/16/2019 16:00:00,28.4
9/17/2019 16:00:00,28.79
9/18/2019 16:00:00,28.4
9/19/2019 16:00:00,27.69
9/20/2019 16:00:00,27.01
9/23/2019 16:00:00,27.8
9/24/2019 16:00:00,27.06
9/25/2019 16:00:00,27.99
9/26/2019 16:00:00,27.95
9/27/2019 16:00:00,27.5
9/30/2019 16:00:00,27.76
10/1/2019 16:00:00,28.59
10/2/2019 16:00:00,28.3
10/3/2019 16:00:00,28.76
10/4/2019 16:00:00,28.8
10/7/2019 16:00:00,28.98
10/8/2019 16:00:00,30.33
10/9/2019 16:00:00,30.5
10/10/2019 16:00:00,30.16
10/11/2019 16:00:00,30.86
10/14/2019 16:00:00,31.18
10/15/2019 16:00:00,31.63
10/16/2019 16:00:00,31.68
10/17/2019 16:00:00,32.74
10/18/2019 16:00:00,32.79
10/21/2019 16:00:00,32.85
10/22/2019 16:00:00,33.07
10/23/2019 16:00:00,33.32
10/24/2019 16:00:00,33.31
10/25/2019 16:00:00,33.7
10/28/2019 16:00:00,34.33
10/29/2019 16:00:00,33.33
10/30/2019 16:00:00,38.53
10/31/2019 16:00:00,34.99
11/1/2019 16:00:00,36.02
11/4/2019 16:00:00,35.78
11/5/2019 16:00:00,35.42
11/6/2019 16:00:00,35.07
11/7/2019 16:00:00,35.52
11/8/2019 16:00:00,35.56
11/11/2019 16:00:00,35.5
11/12/2019 16:00:00,35.38
11/13/2019 16:00:00,35.51
11/14/2019 16:00:00,36.08
11/15/2019 16:00:00,36.66
11/18/2019 16:00:00,35.47
11/19/2019 16:00:00,34.8
11/20/2019 16:00:00,34.73
11/21/2019 16:00:00,34.41
11/22/2019 16:00:00,34.21
11/25/2019 16:00:00,35.06
11/26/2019 16:00:00,35.48
11/27/2019 16:00:00,35.28
11/29/2019 13:00:00,34.9
12/2/2019 16:00:00,33.43
12/3/2019 16:00:00,34.22
12/4/2019 16:00:00,35.89
12/5/2019 16:00:00,36.66
12/6/2019 16:00:00,35.46
12/9/2019 16:00:00,36.27
12/10/2019 16:00:00,35.6
12/11/2019 16:00:00,35.66
12/12/2019 16:00:00,35.91
12/13/2019 16:00:00,36.12
12/16/2019 16:00:00,37.88
12/17/2019 16:00:00,38.57
12/18/2019 16:00:00,39.3
12/19/2019 16:00:00,39.26
12/20/2019 16:00:00,40.31
12/23/2019 16:00:00,40.03
12/24/2019 13:00:00,39.9
12/26/2019 16:00:00,40.75
12/27/2019 16:00:00,41.26
12/30/2019 16:00:00,41.5
12/31/2019 16:00:00,41.89
1/2/2020 16:00:00,41.75
1/3/2020 16:00:00,42.08
1/6/2020 16:00:00,42.41
1/7/2020 16:00:00,41.61
1/8/2020 16:00:00,42.68
1/9/2020 16:00:00,43.4
1/10/2020 16:00:00,42.89
1/13/2020 16:00:00,42.23
1/14/2020 16:00:00,42.9
1/15/2020 16:00:00,42.8
1/16/2020 16:00:00,42.91
1/17/2020 16:00:00,41.58
1/21/2020 16:00:00,41.71
1/22/2020 16:00:00,42.37
1/23/2020 16:00:00,42.12
1/24/2020 16:00:00,41.27
1/27/2020 16:00:00,40.48
1/28/2020 16:00:00,40.57
1/29/2020 16:00:00,40.6
1/30/2020 16:00:00,39.25
1/31/2020 16:00:00,37.91
2/3/2020 16:00:00,37.49
2/4/2020 16:00:00,38.84
2/5/2020 16:00:00,39.41
2/6/2020 16:00:00,39.17
2/7/2020 16:00:00,37.84
2/10/2020 16:00:00,36.49
2/11/2020 16:00:00,36.52
2/12/2020 16:00:00,37.86
2/13/2020 16:00:00,38.57
2/14/2020 16:00:00,37.31
2/18/2020 16:00:00,38.27
2/19/2020 16:00:00,38.85
2/20/2020 16:00:00,36.9
2/21/2020 16:00:00,36.7
2/24/2020 16:00:00,35.39
2/25/2020 16:00:00,34.21
2/26/2020 16:00:00,33.87
2/27/2020 16:00:00,28.45
2/28/2020 16:00:00,26.17
3/2/2020 16:00:00,26.54
3/3/2020 16:00:00,26.07
3/4/2020 16:00:00,26.87
3/5/2020 16:00:00,24.15
3/6/2020 16:00:00,24.23
3/9/2020 16:00:00,21.56
3/10/2020 16:00:00,22.6
3/11/2020 16:00:00,20.34
3/12/2020 16:00:00,18.16
3/13/2020 16:00:00,19.34
3/16/2020 16:00:00,16.58
3/17/2020 16:00:00,14.42
3/18/2020 16:00:00,10.86
3/19/2020 16:00:00,11.5
3/20/2020 16:00:00,10.77
3/23/2020 16:00:00,12.54
3/24/2020 16:00:00,15.07
3/25/2020 16:00:00,18.64
3/26/2020 16:00:00,18.43
3/27/2020 16:00:00,18.03
3/30/2020 16:00:00,17.5
3/31/2020 16:00:00,16.99
4/1/2020 16:00:00,15.54
4/2/2020 16:00:00,15.83
4/3/2020 16:00:00,14.71
4/6/2020 16:00:00,18.58
4/7/2020 16:00:00,17.89
4/8/2020 16:00:00,20.69
4/9/2020 16:00:00,20.84
4/13/2020 16:00:00,20.67
4/14/2020 16:00:00,21.71
4/15/2020 16:00:00,21.42
4/16/2020 16:00:00,21.39
4/17/2020 16:00:00,23.22
4/20/2020 16:00:00,22.79
4/21/2020 16:00:00,22.98
4/22/2020 16:00:00,23.3
4/23/2020 16:00:00,19.45
4/24/2020 16:00:00,21.51
4/27/2020 16:00:00,23.5
4/28/2020 16:00:00,23.71
4/29/2020 16:00:00,26.17
4/30/2020 16:00:00,24.25
5/1/2020 16:00:00,22.07
5/4/2020 16:00:00,22.3
5/5/2020 16:00:00,22.51
5/6/2020 16:00:00,22.83
5/7/2020 16:00:00,23.57
5/8/2020 16:00:00,25.01
5/11/2020 16:00:00,23.83
5/12/2020 16:00:00,22.09
5/13/2020 16:00:00,21.09
5/14/2020 16:00:00,22.78
5/15/2020 16:00:00,24
5/18/2020 16:00:00,26.13
5/19/2020 16:00:00,25.01
5/20/2020 16:00:00,27.3
5/21/2020 16:00:00,27.24
5/22/2020 16:00:00,26.71
5/26/2020 16:00:00,29.25
5/27/2020 16:00:00,30.81
5/28/2020 16:00:00,28.79
5/29/2020 16:00:00,28.65
6/1/2020 16:00:00,29.53
6/2/2020 16:00:00,30.26
6/3/2020 16:00:00,32.09
6/4/2020 16:00:00,33.13
6/5/2020 16:00:00,33.79
6/8/2020 16:00:00,35.99
6/9/2020 16:00:00,34.12
6/10/2020 16:00:00,32.72
6/11/2020 16:00:00,29.91
6/12/2020 16:00:00,30.66
6/15/2020 16:00:00,31.71
6/16/2020 16:00:00,32.88
6/17/2020 16:00:00,33.01
6/18/2020 16:00:00,32.81
6/19/2020 16:00:00,32.51
6/22/2020 16:00:00,32.49
6/23/2020 16:00:00,34.17
6/24/2020 16:00:00,33.65
6/25/2020 16:00:00,34.5
6/26/2020 16:00:00,32.89
6/29/2020 16:00:00,35.07
6/30/2020 16:00:00,36.82
7/1/2020 16:00:00,35.41
7/2/2020 16:00:00,35.9
7/6/2020 16:00:00,34.85
7/7/2020 16:00:00,33.78
7/8/2020 16:00:00,34.95
7/9/2020 16:00:00,34.1
7/10/2020 16:00:00,35.54
7/13/2020 16:00:00,33.48
7/14/2020 16:00:00,34.42
7/15/2020 16:00:00,36.83
7/16/2020 16:00:00,36.47
7/17/2020 16:00:00,34.76
7/20/2020 16:00:00,34.34
7/21/2020 16:00:00,35.83
7/22/2020 16:00:00,36.32
7/23/2020 16:00:00,35.96
7/24/2020 16:00:00,35.63
7/27/2020 16:00:00,35.9
7/28/2020 16:00:00,35.64
7/29/2020 16:00:00,37.37
7/30/2020 16:00:00,37.54
7/31/2020 16:00:00,35.94
8/3/2020 16:00:00,36.66
8/4/2020 16:00:00,36.41
8/5/2020 16:00:00,38.51
8/6/2020 16:00:00,37.53
8/7/2020 16:00:00,38.59
8/10/2020 16:00:00,37.7
8/11/2020 16:00:00,38.03
8/12/2020 16:00:00,38.87
8/13/2020 16:00:00,39.37
8/14/2020 16:00:00,39.49
8/17/2020 16:00:00,40.74
8/18/2020 16:00:00,40.64
8/19/2020 16:00:00,39.02
8/20/2020 16:00:00,38.71
8/21/2020 16:00:00,38.13
8/24/2020 16:00:00,39.34
8/25/2020 16:00:00,39.99
8/26/2020 16:00:00,40.61
8/27/2020 16:00:00,41.12
8/28/2020 16:00:00,41.14
8/31/2020 16:00:00,39.91
9/1/2020 16:00:00,40.07
9/2/2020 16:00:00,41.17
9/3/2020 16:00:00,38.98
9/4/2020 16:00:00,38.75
9/8/2020 16:00:00,39.07
9/9/2020 16:00:00,39.66
9/10/2020 16:00:00,39.02
9/11/2020 16:00:00,41.99
9/14/2020 16:00:00,44.02
9/15/2020 16:00:00,42.63
9/16/2020 16:00:00,43.99
9/17/2020 16:00:00,42.38
9/18/2020 16:00:00,41.77
9/21/2020 16:00:00,42.04
9/22/2020 16:00:00,43.86
9/23/2020 16:00:00,42.65
9/24/2020 16:00:00,42.36
9/25/2020 16:00:00,42.62
9/28/2020 16:00:00,41.99
9/29/2020 16:00:00,41.94
9/30/2020 16:00:00,42.73
10/1/2020 16:00:00,45.19
10/2/2020 16:00:00,45.98
10/5/2020 16:00:00,47.28
10/6/2020 16:00:00,46.8
10/7/2020 16:00:00,47.1
10/8/2020 16:00:00,47.05
10/9/2020 16:00:00,47.64
10/12/2020 16:00:00,48.53
10/13/2020 16:00:00,48.81
10/14/2020 16:00:00,48.75
10/15/2020 16:00:00,51.1
10/16/2020 16:00:00,51.08
10/19/2020 16:00:00,51.52
10/20/2020 16:00:00,52.18
10/21/2020 16:00:00,51.48
10/22/2020 16:00:00,52.14
10/23/2020 16:00:00,52.55
10/26/2020 16:00:00,52.24
10/27/2020 16:00:00,54.82
10/28/2020 16:00:00,53.93
10/29/2020 16:00:00,53.99
10/30/2020 16:00:00,52.33
11/2/2020 16:00:00,53.81
11/3/2020 16:00:00,55.15
11/4/2020 16:00:00,56.04
11/5/2020 16:00:00,58.83
11/6/2020 16:00:00,58.33
11/9/2020 16:00:00,55.25
11/10/2020 16:00:00,54.25
11/11/2020 16:00:00,55.41
11/12/2020 16:00:00,55.61
11/13/2020 16:00:00,56.89
11/16/2020 16:00:00,57.44
11/17/2020 16:00:00,58
11/18/2020 16:00:00,57.88
11/19/2020 16:00:00,58.2
11/20/2020 16:00:00,61.27
11/23/2020 16:00:00,62.2
11/24/2020 16:00:00,59.87
11/25/2020 16:00:00,59.99
11/27/2020 13:00:00,59.46
11/30/2020 16:00:00,58.89
12/1/2020 16:00:00,62.09
